,Restaurant Name,Cuisine Type,Location,Category,Food Name,Description/Ingredients,Price
55299,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Super Supreme Salami (L),"Smoked chicken, Chicken Salami, mushroom, black
olive, onion, red paprika Makhani Sauce with mozzarella
Cheese","1,230.00"
55300,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Super Supreme Salami (SW),"Smoked chicken, Chicken Salami, mushroom, black
olive, onion, red paprika Makhani Sauce with mozzarella
Cheese",870.00
55301,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Chicken Supreme (S),"Hot and Spicy Chicken, Smoked Chicken, Sausage,
Chicken Salami and Mozzarella Cheese.",410.00
55302,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Chicken Supreme (M),"Hot and Spicy Chicken, Smoked Chicken, Sausage,
Chicken Salami and Mozzarella Cheese.",710.00
55303,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Chicken Supreme (L),"Hot and Spicy Chicken, Smoked Chicken, Sausage,
Chicken Salami and Mozzarella Cheese.","1,290.00"
55304,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Chicken Supreme (SW),"Hot and Spicy Chicken, Smoked Chicken, Sausage,
Chicken Salami and Mozzarella Cheese.",860.00
55305,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Super Supreme Pepperoni (S),"Smoked chicken, Pork pepperoni, mushroom, black
olive, onion, red paprika Makhani Sauce with mozzarella
Cheese",420.00
55306,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Super Supreme Pepperoni (M),"Smoked chicken, Pork pepperoni, mushroom, black
olive, onion, red paprika Makhani Sauce with mozzarella
Cheese",720.00
55307,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Super Supreme Pepperoni (L),"Smoked chicken, Pork pepperoni, mushroom, black
olive, onion, red paprika Makhani Sauce with mozzarella
Cheese","1,230.00"
55308,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Super Supreme Pepperoni (SW),"Smoked chicken, Pork pepperoni, mushroom, black
olive, onion, red paprika Makhani Sauce with mozzarella
Cheese",870.00
55309,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Meat Lover (S),"Bacon, Hot and Spicy Chicken Tuna, Pepperoni, Onion, Red
Paprika and Mozzarella Cheese.",440.00
55310,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Meat Lover (M),"Bacon, Hot and Spicy Chicken Tuna, Pepperoni, Onion, Red
Paprika and Mozzarella Cheese.",790.00
55311,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Meat Lover (L),"Bacon, Hot and Spicy Chicken Tuna, Pepperoni, Onion, Red
Paprika and Mozzarella Cheese.","1,290.00"
55312,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Meat Lover (SW),"Bacon, Hot and Spicy Chicken Tuna, Pepperoni, Onion, Red
Paprika and Mozzarella Cheese.",940.00
55313,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Tuna and Prawn (S),"Tuna, Prawn, Hot &amp; Spicy Chicken, onion, Red paprika,
Makhani Sauce and mozzarella cheese.",420.00
55314,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Tuna and Prawn (M),"Tuna, Prawn, Hot &amp; Spicy Chicken, onion, Red paprika,
Makhani Sauce and mozzarella cheese.",720.00
55315,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Tuna and Prawn (L),"Tuna, Prawn, Hot &amp; Spicy Chicken, onion, Red paprika,
Makhani Sauce and mozzarella cheese.","1,230.00"
55316,Pizza Planet- Kumaripati,Italian,Kumaripati,PAN & SAUSAGE WRAPPED PIZZA (NON-VEG),Tuna and Prawn (SW),"Tuna, Prawn, Hot &amp; Spicy Chicken, onion, Red paprika,
Makhani Sauce and mozzarella cheese.",880.00
55317,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Vanilla Cake,,700.00
55318,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Black Forest Cake,,700.00
55319,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Rich Black Forest Cake,,850.00
55320,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",White Forest Cake,,700.00
55321,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Chocolate Cake,,850.00
55322,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",White Chocolate Topping Cake,,900.00
55323,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Strawberry Flavor Cake,,900.00
55324,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Mango Flavor Cake,,900.00
55325,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Blueberry Flavor Cake,,900.00
55326,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Red Velvet Cake,,"1,050.00"
55327,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Mix Fruits Cake,,"1,050.00"
55328,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Chocolate Brownie Cake,,"1,100.00"
55329,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Double Mousse Cake,,"1,100.00"
55330,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Cheese Cake,,"1,150.00"
55331,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Butterscotch Cake,,900.00
55332,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Chocolate Truffle Cake,,"1,000.00"
55333,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Opera Cake,,"1,000.00"
55334,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Chocolate Fuzzy Cake,,"1,000.00"
55335,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Choco Vanilla Cake,,850.00
55336,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Eggless Black Forest Cake,,900.00
55337,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Eggless Chocolate Cake,,"1,050.00"
55338,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Eggless Vanilla Cake,,850.00
55339,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Choca-Moca Cake,,"1,000.00"
55340,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Pineapple Cake,,800.00
55341,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Design Cake,,"1,100.00"
55342,Italian Bakery,Bakery,Chabahil,"CAKES
Per Pound",Butter Scotch Cake Per Kg,,"2,100.00"
55343,Italian Bakery,Bakery,Chabahil,EXTRA,Fruits Topping,,200.00
55344,Italian Bakery,Bakery,Chabahil,EXTRA,Eggless,,300.00
55345,Italian Bakery,Bakery,Chabahil,EXTRA,Sugar Free,,200.00
55346,Italian Bakery,Bakery,Chabahil,EXTRA,Photo Print,,300.00
55347,Italian Bakery,Bakery,Chabahil,EXTRA,Fire Candle (1 Pc),,40.00
55348,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MAIN COURSE,Chicken Keema Noodles,,400.00
55349,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MAIN COURSE,Whole Grill Chicken,,"1,800.00"
55350,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MAIN COURSE,Hot Whole Grill Chicken,,"2,000.00"
55351,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MAIN COURSE,Beer Whole Grill Chicken,,"2,500.00"
55352,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MAIN COURSE,Crispy Rice Bowl,,560.00
55353,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MAIN COURSE,Pork Chop,,840.00
55354,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MAIN COURSE,Plain Rice,,320.00
55355,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Durbar Fries,,225.00
55356,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Potato Wedges,,260.00
55357,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Mustang ko Piro Aloo,,310.00
55358,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Penauts Sadeko,,290.00
55359,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Chips Chilly,,340.00
55360,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Kurkure Potatoes,,380.00
55361,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Crispy Corn,,340.00
55362,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Nachos with Salsa,,390.00
55363,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Corn Sadeko,,350.00
55364,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Chicken Chilly,,450.00
55365,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Taka Tak Chicken,,490.00
55366,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Chicken Fajita,,620.00
55367,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Kurkure Chicken,,480.00
55368,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Lemon Chicken Sadeko,,490.00
55369,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Nachos with Cheese,,490.00
55370,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Sausage Chilly,,450.00
55371,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,SNACKS,Green Salad,,250.00
55372,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,GRILL CHICKEN,Grill Chicken,,430.00
55373,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,GRILL CHICKEN,Hot Grill Chicken,,470.00
55374,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,GRILL CHICKEN,Very Hot Grill Chicken,,520.00
55375,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,GRILL CHICKEN,Burning Hot Grill Chicken,,550.00
55376,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,GRILL CHICKEN,Smokey Grill Chicken,,520.00
55377,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,GRILL CHICKEN,Hot & Smokey Grill Chicken,,570.00
55378,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,GRILL CHICKEN,Very Hot & Smokey Grill Chicken,,600.00
55379,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,GRILL CHICKEN,Burning Hot & Smokey Grill Chicken,,630.00
55380,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,GRILL FISH,Grill Fish (Kamalkart),,950.00
55381,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,GRILL FISH,Grill Fish (Trout),,"1,150.00"
55382,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MOMO,Chicken Momo (Steam),,270.00
55383,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MOMO,Chicken Momo (Kothey),,300.00
55384,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MOMO,Chicken Momo (Jhol),,330.00
55385,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MOMO,Veg Momo (Steam),,240.00
55386,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MOMO,Veg Momo (Kothey),,280.00
55387,Grill Durbar - Jawalakhel,Fast Food,Jawalakhel,MOMO,Veg Momo (Jhol),,320.00
55388,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Badam Barfi,,45.00
55389,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Balushahi,,70.00
55390,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Badam Roll,,60.00
55391,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Bundia Laddu,,75.00
55392,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Chandani Bahar,,45.00
55393,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Chandrakala,,75.00
55394,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Chamcham,,80.00
55395,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Dilkasar,,45.00
55396,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Lal Mohan,,50.00
55397,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Gund Chakki,,55.00
55398,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Jalebi,,30.00
55399,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Kaju Anjeer Cake,,50.00
55400,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Kaju Barfi,,45.00
55401,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Kalajamun,,60.00
55402,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Kalakand,,45.00
55403,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Kaju Pista Cut,,60.00
55404,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Kanpuri Laddu,,45.00
55405,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Kaju Gulkand Katori,,70.00
55406,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Milk Cake Barfi,,45.00
55407,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Mawa Chocolate Barfi,,45.00
55408,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Mawa Tilak Barfi,,45.00
55409,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Mathura Peda,,35.00
55410,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Plain Peda,,32.00
55411,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Sugar Free Peda,,45.00
55412,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Rasmadhuri,,125.00
55413,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Rasmalai,,95.00
55414,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Rasbari,,50.00
55415,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Rajbhog,,95.00
55416,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Soan Papdi 350g,,480.00
55417,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Sohan Halwa,,180.00
55418,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Toda Barfi,,45.00
55419,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Malai Roll,,85.00
55420,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Chenna Decoration,,85.00
55421,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Sugar Free Besan Laddu,,85.00
55422,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Sugar Free Goond Laddu,,85.00
55423,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Sugar Free Anjeer Barfi,,70.00
55424,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Sugar Free Kaju Barfi,,45.00
55425,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Fruit Rabri,,180.00
55426,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Dry Fruits Laddu,,100.00
55427,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER PC,Triveni,,95.00
55428,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Badam Barfi,,"1,800.00"
55429,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Balushahi,,"1,500.00"
55430,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Badam Roll,,"2,300.00"
55431,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Bundia,,"1,450.00"
55432,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Chandani Bahar,,460.00
55433,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Chandrakala,,"1,500.00"
55434,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Dilkasar,,"1,650.00"
55435,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Mini Lalmohan,,"1,600.00"
55436,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Mini Rasbari,,"1,600.00"
55437,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Gund Chakko,,"1,650.00"
55438,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Jalebi,,"1,200.00"
55439,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Kaju Anjeer Cake,,"2,300.00"
55440,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Kaju Barfi,,"1,850.00"
55441,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Kalajamun,,"1,600.00"
55442,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Kalakand,,"1,650.00"
55443,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Kaju Pista Cut,,"2,300.00"
55444,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Kanpuri Laddu,,"1,500.00"
55445,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Kaju Gulkand Katori,,"2,300.00"
55446,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Milk Cake Barfi,,"1,650.00"
55447,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Mawa Chocolate Barfi,,"1,650.00"
55448,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Mawa Tilak Barfi,,"1,650.00"
55449,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Mathura Peda,,"1,650.00"
55450,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Paneer,,"1,250.00"
55451,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Plain Peda,,"1,550.00"
55452,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Sugar Free Peda,,"2,000.00"
55453,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Sohan Halwa,,"1,650.00"
55454,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Toda Barfi,,"1,650.00"
55455,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Sugar Free Besan Laddu,,"2,000.00"
55456,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Sugar Free Goond Laddu,,"2,000.00"
55457,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Sugar Free Anjeer Laddu,,"2,300.00"
55458,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Sugar Free Kaju Laddu,,"2,400.00"
55459,Sajan Goth - Samakhusi,Indian,Samakhusi,SWEETS PER KG,Dry Fruits Laddu,,"2,400.00"
55460,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Samosa,,38.00
55461,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Suhali 200g,,145.00
55462,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Dal Kachori,,45.00
55463,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Dhokla,,40.00
55464,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Chips - 200g,,245.00
55465,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Bangla Namkeen - 200g,,145.00
55466,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Raita Boondi - 200g,,145.00
55467,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Besan Papdi - 200g,,145.00
55468,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Medium Bhujia - 200g,,145.00
55469,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Mota Bhujia - 200g,,145.00
55470,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Chana Dal - 200g,,145.00
55471,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Chat Bhujia - 200g,,145.00
55472,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Chat Papdi - 200g,,145.00
55473,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Fafda - 200g,,220.00
55474,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Foorandana - 200g,,145.00
55475,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Foorandana - 400g,,290.00
55476,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Kaju Namkeen - 200g,,145.00
55477,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Katwa Namkeen - 200g,,145.00
55478,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Karela Namkeen - 200g,,145.00
55479,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Lasun Bhujia - 200g,,145.00
55480,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Mathi - 200g,,145.00
55481,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Matar Kosha Namkeen - 200g,,145.00
55482,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Methi Mati - 200g,,145.00
55483,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Mini Samosa - 200g,,145.00
55484,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Mini Kachori - 200g,,145.00
55485,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & NAMKEEN,Maida Petha,,200.00
55486,Sajan Goth - Samakhusi,Indian,Samakhusi,VEG MOMO,Steam Momo,,210.00
55487,Sajan Goth - Samakhusi,Indian,Samakhusi,VEG MOMO,Fried Momo,,260.00
55488,Sajan Goth - Samakhusi,Indian,Samakhusi,VEG MOMO,Jhol Steam Momo,,280.00
55489,Sajan Goth - Samakhusi,Indian,Samakhusi,VEG MOMO,Jhol Fried Momo,,330.00
55490,Sajan Goth - Samakhusi,Indian,Samakhusi,VEG MOMO,Kothey Momo,,280.00
55491,Sajan Goth - Samakhusi,Indian,Samakhusi,VEG MOMO,Steam Chilly Momo,,275.00
55492,Sajan Goth - Samakhusi,Indian,Samakhusi,VEG MOMO,Fried Chilly Momo,,325.00
55493,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & STARTERS,Veg Burger,,280.00
55494,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & STARTERS,Veg Pakoda,,275.00
55495,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & STARTERS,Onion pakoda,,290.00
55496,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & STARTERS,Paneer Pakoda,,380.00
55497,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & STARTERS,French Fries,,285.00
55498,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & STARTERS,Veg Sandwich,,230.00
55499,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & STARTERS,Tawa Sandwich,,310.00
55500,Sajan Goth - Samakhusi,Indian,Samakhusi,SNACKS & STARTERS,Veg Chowmein,,315.00
55501,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Idli Sambar,,220.00
55502,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,idli Vada,,235.00
55503,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Sambar Vada,,250.00
55504,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Plain Dosa,,315.00
55505,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Masala Dosa,,340.00
55506,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Onion Plain Dosa,,365.00
55507,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Paper Plain Dosa,,385.00
55508,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Paper Masala Dosa,,410.00
55509,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Paneer Plain Dosa,,400.00
55510,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Paneer Masala Dosa,,425.00
55511,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Hara Dhaniya Plain Dosa,,385.00
55512,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Hara Dhaniya Masala Dosa,,410.00
55513,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Cheese Plain Dosa,,440.00
55514,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Cheese Masala Dosa,,465.00
55515,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Onion Rawa Plain Dosa,,385.00
55516,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Onion Rawa Masala Dosa,,410.00
55517,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Mysore Dosa,,430.00
55518,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Butter Plain Dosa,,375.00
55519,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Butter Masala Dosa,,400.00
55520,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Veg Sponge Dosa,,385.00
55521,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Sajangoth Special Dosa,,440.00
55522,Sajan Goth - Samakhusi,Indian,Samakhusi,SOUTH INDIAN,Veg Upama,,325.00
