Price,Bedrooms,Bathrooms,SqFt,City,State,Year_Built,Type,Garage,Lot_Area
1809954,3,2,2115,Melbourne,VIC,2013,Townhouse,1,4892
2532999,2,4,3169,Sydney,NSW,2003,House,2,5979
2123079,3,2,2615,Sydney,NSW,2016,Apartment,1,4970
1456078,3,3,1607,Brisbane,QLD,2005,Townhouse,1,3908
1817695,5,1,2016,Sydney,NSW,1993,Apartment,0,5881
1733241,3,1,1971,Melbourne,VIC,2008,House,0,4909
1183303,4,3,1050,Adelaide,SA,2009,House,0,2629
1369837,3,3,1435,Perth,WA,1982,House,2,4277
1735131,3,3,1663,Sydney,NSW,1986,House,0,2878
1264553,3,4,800,Melbourne,VIC,2015,Apartment,0,1240
1415204,2,1,2028,Brisbane,QLD,1990,Apartment,1,5311
1618320,4,2,1850,Adelaide,SA,2011,House,1,3993
1480596,3,4,996,Melbourne,VIC,1991,House,2,2135
1870212,4,1,2242,Melbourne,VIC,1994,Apartment,1,4121
1717900,2,2,2429,Perth,WA,2017,House,1,5491
2037412,5,2,2136,Sydney,NSW,2003,Apartment,2,4621
1371354,2,1,1805,Brisbane,QLD,1980,House,0,3643
2087249,4,2,2354,Melbourne,VIC,1997,House,2,5096
1610128,4,2,2408,Adelaide,SA,1986,Townhouse,0,4998
1911065,5,3,2184,Adelaide,SA,2021,House,2,6356
1646284,3,3,1505,Sydney,NSW,2020,Apartment,0,4471
2049637,4,2,2165,Sydney,NSW,1981,House,2,5977
2297872,3,2,2717,Sydney,NSW,2019,House,0,8112
1649849,2,2,1642,Sydney,NSW,2010,Townhouse,0,3117
2397727,3,1,3258,Melbourne,VIC,2012,Apartment,2,9008
1538132,2,2,1684,Melbourne,VIC,2009,Townhouse,0,3554
1939578,5,1,2019,Melbourne,VIC,2010,Townhouse,2,5289
1493821,2,2,1596,Brisbane,QLD,2013,House,2,2877
1881705,3,2,2133,Sydney,NSW,1986,Townhouse,1,5799
1143581,3,2,954,Brisbane,QLD,2004,House,1,1551
1392397,3,1,1672,Adelaide,SA,1995,House,2,3187
1462965,3,2,1344,Melbourne,VIC,2001,Apartment,2,3675
1970851,2,2,2081,Sydney,NSW,2015,House,1,5454
2119330,3,1,2596,Sydney,NSW,2006,Townhouse,1,5847
2196193,3,4,2387,Sydney,NSW,1996,House,1,5990
1149434,5,1,800,Brisbane,QLD,1983,House,1,1422
2643446,4,3,3225,Sydney,NSW,2014,House,1,8068
1848560,5,1,2177,Perth,WA,2020,House,2,3291
1355470,1,3,1534,Perth,WA,2001,House,2,4218
1906710,3,1,2094,Melbourne,VIC,2014,House,2,4763
1825140,2,3,2105,Melbourne,VIC,2023,Apartment,1,6139
1451366,1,2,1599,Melbourne,VIC,1994,Townhouse,1,3547
1798967,3,3,2118,Perth,WA,2019,House,2,4554
1889107,3,2,1635,Sydney,NSW,2023,House,2,3557
1388737,3,1,1757,Adelaide,SA,2000,House,1,3584
1543991,3,3,1588,Brisbane,QLD,1992,House,0,2779
1408147,4,1,1140,Melbourne,VIC,1990,House,1,3151
1939832,3,4,2087,Melbourne,VIC,2006,House,1,4349
1815758,3,1,2351,Melbourne,VIC,2010,Apartment,0,5392
2027337,3,2,2308,Melbourne,VIC,2023,House,1,3532
2147571,3,3,2491,Melbourne,VIC,2011,House,1,3963
1957002,2,2,2194,Sydney,NSW,2009,Townhouse,2,5257
1699122,3,2,1680,Sydney,NSW,1997,Apartment,1,4736
2168688,3,3,2503,Sydney,NSW,1995,House,1,5608
1572800,4,3,1185,Melbourne,VIC,2014,Apartment,2,2071
1667207,4,4,1459,Melbourne,VIC,1988,House,1,2443
1363508,3,2,1421,Brisbane,QLD,2018,Apartment,2,4050
2225282,3,2,2648,Sydney,NSW,2016,Townhouse,2,6758
2180732,3,2,2565,Sydney,NSW,1989,House,2,7566
1933034,4,2,2292,Sydney,NSW,1991,Apartment,1,3721
2116105,3,3,2643,Sydney,NSW,1987,Apartment,0,7543
1527144,3,2,1472,Sydney,NSW,1982,Apartment,1,4076
1584783,2,2,2209,Perth,WA,1998,Townhouse,2,6273
1518708,2,2,1924,Brisbane,QLD,1990,House,1,2903
1707731,4,3,2508,Adelaide,SA,1987,Apartment,1,6553
1899104,3,4,1930,Sydney,NSW,2005,Townhouse,0,4486
1429060,3,2,1769,Perth,WA,2002,House,1,4174
1773331,3,2,2324,Brisbane,QLD,1989,House,2,5122
1813824,3,3,2525,Brisbane,QLD,1997,Apartment,0,6602
1590737,4,2,1598,Melbourne,VIC,1991,Apartment,1,4796
1792401,4,1,1963,Melbourne,VIC,2018,House,0,5037
1311930,3,1,1364,Perth,WA,2005,House,2,3435
908419,1,1,800,Brisbane,QLD,1990,Townhouse,2,1985
1620795,3,2,2120,Brisbane,QLD,1989,House,1,5391
2043938,3,3,2365,Sydney,NSW,1982,House,0,4761
1893225,3,2,2157,Sydney,NSW,1986,Townhouse,1,4272
956264,3,2,830,Adelaide,SA,1983,House,1,2222
1735688,2,4,1789,Melbourne,VIC,2019,Apartment,1,2826
1019953,3,3,800,Brisbane,QLD,1987,Apartment,1,2111
2167019,2,2,2821,Melbourne,VIC,2017,Townhouse,2,7677
1449769,4,2,1348,Brisbane,QLD,1992,House,2,3077
2034279,3,1,2753,Sydney,NSW,1991,Townhouse,0,7888
2162900,4,1,2567,Sydney,NSW,2014,House,0,5673
1512441,1,1,1459,Melbourne,VIC,2017,House,1,2579
1575829,3,2,1320,Melbourne,VIC,2022,House,1,2696
2046290,4,2,2210,Melbourne,VIC,2015,House,1,6318
1331107,3,1,1493,Brisbane,QLD,1981,House,2,4466
1778024,4,1,2061,Melbourne,VIC,1994,Townhouse,0,4396
1341031,3,1,1710,Adelaide,SA,2013,Apartment,2,2993
1482218,3,2,931,Sydney,NSW,2018,Apartment,1,1796
1344277,3,2,800,Sydney,NSW,2005,Apartment,2,1863
1530674,3,2,2136,Adelaide,SA,1984,House,1,5037
1568722,3,2,1663,Brisbane,QLD,2004,House,2,4066
1500061,3,2,1668,Brisbane,QLD,2013,House,0,4592
2032603,3,1,2417,Sydney,NSW,1983,House,2,6205
1872049,3,2,2704,Adelaide,SA,2013,House,0,5114
1530491,3,3,1836,Brisbane,QLD,2006,Apartment,1,3842
1663650,3,4,1795,Brisbane,QLD,2021,House,0,4955
1442130,1,2,2300,Adelaide,SA,2008,Apartment,0,5635
1499963,3,4,1185,Melbourne,VIC,1984,House,0,2074
1906952,4,2,2133,Melbourne,VIC,1997,House,0,4242
1930099,4,1,2331,Melbourne,VIC,1983,House,1,6262
1856321,3,4,2408,Brisbane,QLD,1980,Apartment,2,4233
1172872,5,1,837,Brisbane,QLD,1999,House,1,2125
1459543,3,2,1543,Brisbane,QLD,1985,House,2,3619
1753000,5,2,1473,Sydney,NSW,1999,House,0,2535
1538590,4,2,2059,Perth,WA,1999,Apartment,1,5218
1726904,4,2,2288,Brisbane,QLD,2006,Apartment,0,3921
2241500,2,2,2898,Sydney,NSW,2005,House,0,6079
1631165,3,2,1703,Melbourne,VIC,2011,House,0,3342
1236503,1,2,1701,Adelaide,SA,1989,House,1,4313
2166621,4,2,2689,Melbourne,VIC,1997,House,0,7191
2129184,3,4,2177,Sydney,NSW,2020,Townhouse,2,3816
2330691,4,3,2760,Sydney,NSW,1991,House,1,7503
2020757,3,2,2173,Sydney,NSW,1989,House,2,3283
1642345,4,1,1305,Sydney,NSW,2003,House,2,2996
1128267,2,3,1200,Perth,WA,2003,Apartment,1,2730
1463154,2,1,1069,Sydney,NSW,2017,Townhouse,2,2604
1769774,3,2,2397,Perth,WA,2004,House,0,4457
2132389,3,2,2713,Sydney,NSW,1987,Apartment,2,4109
2111715,3,3,3109,Adelaide,SA,1993,House,1,6785
2151257,4,1,2505,Sydney,NSW,2022,Apartment,1,4027
1843815,2,1,2697,Brisbane,QLD,2010,House,1,7656
1809745,3,2,1651,Sydney,NSW,2003,House,2,2908
1481814,4,2,1306,Melbourne,VIC,1995,Apartment,2,2792
1894930,2,2,2510,Sydney,NSW,1999,Apartment,0,5399
2096399,5,2,2250,Melbourne,VIC,2017,Townhouse,1,5242
2007513,5,2,2064,Melbourne,VIC,1994,House,2,5519
1613087,2,1,2232,Perth,WA,1993,House,2,4929
1903244,3,1,2193,Sydney,NSW,1991,House,0,3375
2220279,3,3,2770,Sydney,NSW,2013,Apartment,1,7359
2401020,4,3,2776,Sydney,NSW,1987,House,2,4507
1939620,3,2,2326,Melbourne,VIC,1998,Apartment,2,5728
2088845,3,1,2507,Sydney,NSW,1984,House,1,6783
2169566,4,1,2308,Sydney,NSW,2006,House,2,4441
1406995,2,2,1723,Brisbane,QLD,2020,Apartment,1,3745
2189230,4,3,2453,Sydney,NSW,1992,House,2,3733
1366855,4,2,1163,Brisbane,QLD,2011,House,1,3147
2146695,3,2,2632,Sydney,NSW,2010,Apartment,1,6725
1777317,4,3,1283,Melbourne,VIC,2020,House,2,2370
1732018,4,4,2171,Adelaide,SA,2016,Apartment,0,4528
1667819,3,1,1492,Sydney,NSW,1981,House,2,3796
1846117,3,1,2332,Sydney,NSW,1986,Apartment,1,4750
1497581,3,1,1979,Perth,WA,1990,House,2,3451
1175088,2,3,1043,Brisbane,QLD,1990,House,1,2376
1984627,5,3,2252,Melbourne,VIC,2002,Apartment,1,5823
1710487,2,2,1653,Melbourne,VIC,2010,House,2,3275
2254677,3,1,2528,Sydney,NSW,2023,House,2,4254
1588187,3,2,2000,Perth,WA,1987,House,1,5490
1622559,1,2,2237,Brisbane,QLD,2011,Townhouse,1,4204
1479839,5,2,1425,Brisbane,QLD,2000,House,1,3234
1458946,4,2,1646,Adelaide,SA,2010,House,1,4176
1610751,3,1,1724,Melbourne,VIC,1980,House,2,3407
2035328,3,3,2514,Melbourne,VIC,1992,Townhouse,1,6217
1867631,2,2,3006,Adelaide,SA,1990,House,2,6582
1727815,3,2,1516,Sydney,NSW,2008,House,1,3573
2100719,3,1,2646,Sydney,NSW,1983,House,0,6313
1363496,3,3,800,Sydney,NSW,2015,Apartment,0,2188
1335599,5,2,1283,Adelaide,SA,1994,House,1,3188
1385349,3,4,1424,Brisbane,QLD,1982,House,1,2701
1510305,4,2,1188,Melbourne,VIC,2008,House,1,1889
1660315,3,4,1049,Sydney,NSW,2000,House,2,1577
1945872,3,3,2247,Sydney,NSW,1981,Townhouse,1,6421
1792061,4,2,1871,Sydney,NSW,1985,Apartment,2,5452
1808865,3,4,2227,Adelaide,SA,2010,House,2,3655
1844621,4,2,2414,Brisbane,QLD,2003,House,0,5385
1670372,3,2,2159,Adelaide,SA,2019,Apartment,2,3730
1896752,2,1,2394,Melbourne,VIC,1996,House,1,6999
1628422,4,2,1958,Brisbane,QLD,1984,House,1,3662
1485765,3,3,1287,Melbourne,VIC,1981,House,1,2900
2013419,4,3,2634,Perth,WA,1991,House,2,4606
1432035,5,1,1646,Adelaide,SA,1984,House,2,3291
1264823,2,2,1438,Adelaide,SA,2021,House,1,2733
1685710,3,1,1893,Melbourne,VIC,2020,Townhouse,0,4190
1570525,3,2,1452,Sydney,NSW,1999,Apartment,1,3092
1385889,3,1,1749,Brisbane,QLD,1987,House,0,3492
2090512,4,4,2206,Sydney,NSW,1980,Apartment,1,3660
1938303,3,2,2209,Sydney,NSW,1985,Apartment,2,4918
1652066,3,2,1461,Sydney,NSW,1990,House,1,4055
1712613,4,3,1707,Melbourne,VIC,1982,House,0,4431
2048241,2,2,2644,Melbourne,VIC,2010,House,1,6825
1940862,4,1,2297,Melbourne,VIC,2007,House,1,4708
2478625,3,2,3245,Melbourne,VIC,2022,House,1,8315
2292389,5,1,2708,Sydney,NSW,1984,House,1,5953
2106119,3,4,2686,Brisbane,QLD,2005,House,2,4635
1264865,2,2,1167,Brisbane,QLD,1995,House,2,2484
2172816,3,2,2458,Sydney,NSW,2010,House,1,4176
1501145,2,2,1968,Brisbane,QLD,2007,Apartment,1,3290
1467026,5,1,1669,Brisbane,QLD,1986,House,0,2561
1821397,1,3,2100,Melbourne,VIC,2017,House,2,4042
2144190,4,4,2567,Melbourne,VIC,1988,Apartment,1,5124
1980124,3,3,2300,Melbourne,VIC,2018,Apartment,2,5864
1722569,3,2,1472,Sydney,NSW,2014,Townhouse,2,3398
1815366,2,2,2445,Brisbane,QLD,2022,House,1,6817
1573837,3,1,1617,Melbourne,VIC,2006,Apartment,2,2854
1951597,3,2,2130,Sydney,NSW,1991,Apartment,2,4044
1578038,3,2,1817,Brisbane,QLD,2004,House,1,5293
1681343,5,2,1868,Brisbane,QLD,2022,Apartment,1,4047
2295622,3,4,2459,Sydney,NSW,2008,House,2,6600
1320588,3,1,1375,Brisbane,QLD,2010,House,1,3079
2335151,3,1,3167,Melbourne,VIC,2013,House,1,6988
1247231,2,1,907,Sydney,NSW,2012,Apartment,0,1562
1547528,5,2,1641,Brisbane,QLD,2006,Townhouse,1,4557
1883703,3,1,2222,Melbourne,VIC,1981,House,2,3594
1901446,2,2,2350,Sydney,NSW,1993,Apartment,1,4619
1539328,3,2,1939,Perth,WA,1992,Townhouse,2,4869
1444359,3,1,1965,Perth,WA,2003,Apartment,1,4443
1636224,3,3,2246,Perth,WA,1984,Apartment,2,6339
1827051,3,2,1861,Melbourne,VIC,2013,House,1,2901
1893164,2,2,2835,Perth,WA,2002,House,0,7016
1856227,3,2,2503,Perth,WA,1998,House,1,5548
1811616,4,2,2523,Adelaide,SA,2009,Townhouse,2,4369
1301595,2,4,1420,Adelaide,SA,2022,Apartment,1,3713
1804169,4,1,1952,Melbourne,VIC,1995,Townhouse,2,4133
1873666,2,2,1819,Sydney,NSW,2019,House,1,4180
1693519,4,3,1396,Sydney,NSW,2013,Apartment,1,4121
1840335,3,2,2216,Melbourne,VIC,1990,Apartment,2,4940
1399736,3,2,1677,Perth,WA,1993,House,1,4587
1679489,2,2,2393,Brisbane,QLD,1994,Townhouse,1,6352
1257138,2,2,1357,Brisbane,QLD,2014,House,0,3386
2343032,3,3,3031,Melbourne,VIC,1986,House,1,8625
1646152,2,1,1462,Sydney,NSW,2008,House,2,2745
2059966,3,1,2131,Sydney,NSW,2023,House,1,5821
1866999,3,2,2475,Brisbane,QLD,2001,House,2,5115
1527967,3,2,1657,Brisbane,QLD,2002,House,2,4506
1882255,4,2,2511,Perth,WA,2003,House,1,5627
1460085,3,2,1262,Melbourne,VIC,2014,Apartment,1,3518
1901813,3,1,2871,Adelaide,SA,1989,House,2,8160
1844905,3,1,2008,Sydney,NSW,1987,House,2,4813
1777608,3,4,1642,Melbourne,VIC,1991,House,1,3713
1849973,3,1,1820,Sydney,NSW,2008,House,1,4869
2187515,4,2,2485,Sydney,NSW,2008,House,1,4723
1381421,3,2,1649,Adelaide,SA,2002,House,0,2511
1274794,1,4,1550,Perth,WA,2005,Apartment,2,3272
1976507,3,3,1867,Sydney,NSW,2016,House,1,4222
1646352,3,3,1293,Sydney,NSW,2011,House,0,2517
2517136,4,1,3092,Sydney,NSW,2017,House,2,6416
1871783,4,3,1660,Sydney,NSW,1985,House,2,2821
1711245,2,2,2498,Brisbane,QLD,1987,Apartment,2,4787
1787971,2,2,2125,Melbourne,VIC,1996,House,1,3954
1465399,3,2,1409,Melbourne,VIC,1991,Apartment,1,2750
1957454,3,3,1996,Sydney,NSW,2001,House,0,3890
2105834,3,3,2470,Sydney,NSW,1993,Apartment,2,5776
1934512,4,3,1887,Melbourne,VIC,2013,Townhouse,2,3539
2070908,3,4,2715,Brisbane,QLD,1998,House,2,7907
1799576,3,2,2612,Adelaide,SA,1985,House,2,5923
1964093,1,2,2551,Sydney,NSW,1997,House,0,4320
1744149,4,1,1724,Melbourne,VIC,2015,House,1,3309
1710180,3,3,1352,Sydney,NSW,2016,House,1,3508
1712611,4,1,1631,Sydney,NSW,2017,Apartment,2,2481
1910306,3,3,2117,Sydney,NSW,1994,Townhouse,0,6155
1724947,3,2,2327,Adelaide,SA,2017,House,1,5045
1025909,4,2,800,Perth,WA,2019,Apartment,0,1825
1819132,4,1,1995,Sydney,NSW,1988,Apartment,1,5950
1860900,3,2,2094,Melbourne,VIC,1985,House,2,4724
1662998,3,3,1833,Melbourne,VIC,1981,Apartment,1,5356
2340499,4,1,2774,Sydney,NSW,1995,House,2,7971
1616819,3,2,2253,Brisbane,QLD,1980,Apartment,1,6560
2078092,2,1,2786,Melbourne,VIC,2009,House,0,7574
1942346,5,2,1870,Melbourne,VIC,2012,House,1,3637
1573576,2,1,2562,Perth,WA,1980,Apartment,2,5175
2029738,1,2,2981,Brisbane,QLD,2018,House,1,6103
2029398,1,3,2787,Sydney,NSW,1995,Apartment,0,8274
1532791,3,2,1344,Melbourne,VIC,1996,House,1,2744
1932403,3,2,1847,Sydney,NSW,2017,House,1,3072
1740741,3,2,1792,Melbourne,VIC,1997,House,1,4782
1836146,3,1,2293,Melbourne,VIC,2001,House,1,4699
1832467,3,2,2411,Perth,WA,2001,House,2,5864
1420766,3,2,1496,Perth,WA,2014,Townhouse,2,4320
1480784,2,2,2040,Perth,WA,2010,House,0,4822
1512321,5,2,800,Melbourne,VIC,2019,House,2,1965
1971682,3,2,2865,Brisbane,QLD,2006,Apartment,2,7060
1748030,5,3,1692,Brisbane,QLD,2015,House,2,4093
1972608,2,4,2033,Sydney,NSW,1983,House,1,3537
1715607,4,1,1814,Melbourne,VIC,1984,House,1,3963
2262064,3,2,2687,Sydney,NSW,2004,House,2,4062
1280050,2,2,800,Melbourne,VIC,2010,House,2,1951
1441275,4,1,1990,Perth,WA,1993,Apartment,1,4702
1942349,4,3,1936,Sydney,NSW,2009,House,0,3828
1454047,3,3,1727,Brisbane,QLD,1991,Townhouse,1,3949
2354359,4,2,3035,Melbourne,VIC,2006,House,0,6798
1169413,3,2,1467,Adelaide,SA,2003,Apartment,0,2753
1780525,4,1,2463,Brisbane,QLD,2009,Apartment,1,4778
1608526,3,2,2213,Adelaide,SA,1997,House,1,5852
2297408,3,3,2756,Sydney,NSW,1993,House,1,7260
1300053,3,2,1599,Adelaide,SA,1998,Townhouse,1,3526
1520554,3,2,1560,Melbourne,VIC,2001,Apartment,0,4019
1969934,4,2,2657,Brisbane,QLD,2005,House,0,5783
1870259,2,2,2255,Sydney,NSW,1986,House,0,6262
1100993,2,2,1073,Brisbane,QLD,2007,Townhouse,1,2145
1448497,3,2,1676,Adelaide,SA,2017,House,1,4846
1666393,3,2,2231,Brisbane,QLD,1984,House,1,5163
1812678,2,3,2502,Brisbane,QLD,2015,Townhouse,1,5764
1708597,3,3,1592,Melbourne,VIC,1997,House,1,3991
1362736,5,1,800,Melbourne,VIC,1993,House,1,1609
1988469,3,4,2313,Melbourne,VIC,2002,Apartment,2,5984
1338910,3,2,1267,Melbourne,VIC,1993,Apartment,1,2511
1186736,4,3,800,Perth,WA,2011,House,2,1677
1002069,3,3,800,Perth,WA,1984,Townhouse,1,2009
1827458,5,2,2488,Adelaide,SA,2001,Townhouse,2,5145
1979637,4,3,2077,Melbourne,VIC,2007,House,1,3738
1748074,3,1,1864,Melbourne,VIC,2022,House,1,5235
2068466,3,1,2833,Melbourne,VIC,1991,Townhouse,1,8169
1826016,3,2,2382,Brisbane,QLD,1997,House,2,5813
2474696,3,3,2969,Sydney,NSW,2015,House,1,8068
1294237,4,3,1164,Perth,WA,2010,Apartment,2,3469
1738290,3,2,1979,Sydney,NSW,1992,Apartment,1,4794
1341067,3,2,1029,Melbourne,VIC,1999,Apartment,2,2949
1500476,3,2,1862,Perth,WA,2015,Apartment,2,3797
1477833,1,4,1850,Adelaide,SA,1986,House,2,4720
1600482,1,2,2375,Brisbane,QLD,2002,Apartment,2,3762
2107794,4,3,2027,Sydney,NSW,2013,House,1,5440
2034042,3,2,2374,Melbourne,VIC,2011,House,1,6516
2094269,3,2,2422,Sydney,NSW,2000,House,1,5090
2058783,3,2,3292,Adelaide,SA,1985,House,0,8095
1961903,4,4,1810,Sydney,NSW,1995,House,0,5047
1307643,3,2,1435,Adelaide,SA,2014,House,1,4055
1667437,4,4,2147,Adelaide,SA,1999,Apartment,2,3564
1371022,3,1,1518,Perth,WA,2021,House,0,4162
2535903,5,2,2889,Sydney,NSW,2020,House,1,5522
1873864,3,3,1830,Sydney,NSW,1990,House,1,4741
1539826,3,3,1660,Brisbane,QLD,2011,Townhouse,2,3300
1358108,3,4,1717,Perth,WA,1993,Apartment,0,2720
1724106,3,1,2431,Adelaide,SA,2003,House,1,4411
1792922,2,1,1905,Sydney,NSW,2023,Townhouse,2,4026
1537896,3,2,1614,Brisbane,QLD,2018,House,1,4218
2296245,3,1,2999,Melbourne,VIC,2022,Apartment,2,4951
1685788,2,4,1486,Melbourne,VIC,2010,House,2,4041
1692684,5,2,2021,Brisbane,QLD,1996,House,0,6054
2034458,3,2,2391,Melbourne,VIC,2004,House,2,6414
1440780,4,1,1021,Sydney,NSW,1988,Apartment,2,2257
2026555,3,2,2288,Sydney,NSW,2001,House,0,5382
1542740,3,2,1366,Melbourne,VIC,2014,House,1,2063
1917762,3,1,2493,Melbourne,VIC,2016,Apartment,1,4523
1617986,3,2,1422,Melbourne,VIC,1996,House,2,4051
2096008,5,2,2415,Sydney,NSW,2007,Apartment,0,3702
1855610,3,4,2663,Adelaide,SA,1980,House,2,7610
1853461,4,2,2516,Perth,WA,1988,House,1,4202
1694932,5,2,2150,Perth,WA,1992,Apartment,2,3655
1917790,3,4,1861,Sydney,NSW,2011,Townhouse,1,3281
1854859,5,3,1654,Sydney,NSW,2007,Apartment,1,4464
2097261,3,4,2882,Perth,WA,2010,House,1,6391
1896318,5,4,1580,Sydney,NSW,1987,Townhouse,2,2714
1611945,4,2,1377,Melbourne,VIC,1987,House,1,3486
2090826,1,2,2399,Sydney,NSW,2013,House,2,6984
1608539,5,1,1522,Melbourne,VIC,2002,Townhouse,0,3590
1327749,3,2,1429,Perth,WA,1989,House,2,2356
1305367,3,3,1133,Perth,WA,2016,House,2,1793
1394833,3,2,1710,Adelaide,SA,2004,Townhouse,1,4607
1573212,2,3,1950,Adelaide,SA,2012,House,2,4757
1665953,3,3,2145,Brisbane,QLD,1983,House,1,6188
2235350,4,2,2570,Melbourne,VIC,1986,House,2,5966
1945124,1,3,2316,Sydney,NSW,2012,Townhouse,0,3690
1447336,3,2,1885,Brisbane,QLD,1981,House,0,3969
1855913,1,2,1881,Sydney,NSW,2011,House,2,4678
1788690,3,3,2306,Perth,WA,1984,House,2,4790
2209554,4,2,2763,Melbourne,VIC,1996,House,1,8288
1660294,4,3,2075,Brisbane,QLD,1991,Apartment,2,4375
1588535,5,2,1718,Brisbane,QLD,1991,House,1,3985
1664391,3,2,1404,Melbourne,VIC,2014,House,2,2581
1213682,3,3,1132,Brisbane,QLD,2000,Apartment,1,1957
1861618,5,2,2399,Perth,WA,2000,House,1,5922
1731391,4,2,2346,Brisbane,QLD,1981,Apartment,1,5592
1730199,3,1,2346,Brisbane,QLD,2000,House,2,3534
1709274,3,3,1922,Melbourne,VIC,1994,Apartment,1,3705
1986265,5,1,2844,Adelaide,SA,1990,House,2,7011
1706995,4,3,1709,Melbourne,VIC,1989,Apartment,2,4647
1753475,3,2,2573,Perth,WA,1997,Townhouse,1,5065
1573604,4,2,1976,Perth,WA,2002,Apartment,1,4884
1671537,1,4,1634,Sydney,NSW,2010,Apartment,1,3103
1566262,3,1,2355,Adelaide,SA,2005,Apartment,1,5972
1553460,3,2,2245,Adelaide,SA,1981,House,0,5719
1821325,2,3,2214,Brisbane,QLD,2018,House,2,3753
1434917,1,3,2048,Brisbane,QLD,1986,Apartment,1,5117
1354683,2,2,1977,Adelaide,SA,2003,Apartment,2,3955
2655927,3,2,3433,Sydney,NSW,2018,House,1,6038
1990264,4,3,2710,Adelaide,SA,2011,House,1,6100
1996140,5,3,2433,Brisbane,QLD,2005,House,1,5301
1692224,3,3,2067,Perth,WA,2002,House,2,5500
2030074,3,2,2604,Melbourne,VIC,1993,Townhouse,1,4236
2138844,5,4,2310,Melbourne,VIC,2008,Apartment,2,6203
1532525,2,2,2015,Perth,WA,2004,House,1,3344
1848850,4,1,1817,Melbourne,VIC,2010,House,2,3292
1857265,4,2,1951,Melbourne,VIC,1981,House,2,4437
936676,2,1,800,Brisbane,QLD,1981,House,2,1755
1919365,4,1,2126,Melbourne,VIC,2002,House,1,6343
1659071,4,2,1706,Melbourne,VIC,1990,Townhouse,1,4069
2279292,1,1,2955,Sydney,NSW,2008,House,2,5885
1826714,2,2,2011,Melbourne,VIC,2021,House,1,5733
1525466,1,1,1286,Sydney,NSW,2014,House,2,2532
1738485,3,2,1970,Melbourne,VIC,1988,Apartment,2,3764
1404549,3,1,1372,Melbourne,VIC,2011,Apartment,1,3076
1756278,3,1,2284,Brisbane,QLD,2009,House,1,6554
2001553,3,2,2174,Sydney,NSW,1994,House,0,5572
2241838,5,2,2574,Sydney,NSW,1993,Townhouse,1,6478
1550558,3,4,1525,Brisbane,QLD,1996,House,2,3949
1738979,1,3,2020,Melbourne,VIC,2001,Apartment,2,5029
1523371,3,3,1180,Melbourne,VIC,2009,House,0,3117
2001613,3,1,2420,Sydney,NSW,1996,Apartment,2,4331
1886861,3,2,2311,Melbourne,VIC,1995,House,0,4081
1545324,3,1,2297,Perth,WA,1987,Townhouse,1,4694
1723522,2,3,2000,Melbourne,VIC,2018,Apartment,0,5555
2083823,4,1,2248,Sydney,NSW,2010,House,2,5783
2437795,5,2,2962,Melbourne,VIC,1991,House,2,6961
1461001,3,2,1828,Adelaide,SA,2012,House,1,2796
1778930,3,2,2083,Melbourne,VIC,1991,Townhouse,1,3861
1721867,3,4,1348,Sydney,NSW,2004,House,1,3647
1514216,4,3,1479,Adelaide,SA,2017,House,2,2756
1927108,3,3,2058,Melbourne,VIC,1997,House,1,5343
1902785,5,2,2662,Brisbane,QLD,1998,Apartment,1,4730
1916642,3,3,1846,Sydney,NSW,1982,House,2,4448
1872484,3,2,1858,Sydney,NSW,2014,House,1,4538
1660208,3,4,1755,Melbourne,VIC,1984,Townhouse,0,4614
1927134,5,2,1679,Sydney,NSW,2014,Apartment,1,3622
2136074,4,2,2176,Sydney,NSW,2006,House,2,5331
1120772,1,2,1101,Adelaide,SA,2016,House,2,2457
2245285,3,2,2768,Sydney,NSW,2000,House,0,8086
1480637,3,3,1600,Brisbane,QLD,1995,House,1,3654
2127479,3,4,2433,Melbourne,VIC,2007,House,1,4414
1303525,4,2,1238,Adelaide,SA,2004,House,1,3097
1864220,4,2,2401,Adelaide,SA,2012,House,1,5577
2021043,4,2,2403,Melbourne,VIC,1996,House,0,6502
2106092,5,3,2230,Melbourne,VIC,2022,Apartment,1,3937
1454725,3,2,1403,Brisbane,QLD,2009,House,2,2654
2001713,4,1,2149,Sydney,NSW,2020,Townhouse,1,6196
1361312,4,2,1290,Brisbane,QLD,1983,House,2,3735
1341663,3,1,1848,Adelaide,SA,1981,House,1,3998
2343219,4,3,2617,Sydney,NSW,1988,House,1,4113
1689384,2,2,2478,Perth,WA,2010,Apartment,1,4856
2007042,4,2,2009,Sydney,NSW,2004,House,1,3758
1690261,3,3,1415,Melbourne,VIC,2016,House,2,3002
2054826,3,1,2387,Melbourne,VIC,2015,House,2,4719
1698205,3,1,2011,Melbourne,VIC,1984,House,1,5518
1256299,3,2,800,Melbourne,VIC,2003,Townhouse,2,1203
2184293,3,2,2469,Sydney,NSW,2003,House,2,6092
1374813,1,2,1985,Brisbane,QLD,2008,Apartment,0,4956
2278361,3,4,2721,Sydney,NSW,2010,Apartment,1,6779
1652653,3,3,1342,Melbourne,VIC,2016,House,1,3062
1532197,4,3,800,Sydney,NSW,1998,Townhouse,2,1933
2212779,5,4,2167,Sydney,NSW,2002,House,0,5886
1746097,3,2,2174,Brisbane,QLD,2014,House,1,5820
1518700,4,2,985,Sydney,NSW,1985,House,1,1529
